ObjectID,GlobalID,Species,Comments,Module,CoverClass_LT_6m,CoverClassAll,ParentGlobalID,CreationDate,Creator,EditDate,Editor,HerbSiteName
1373,8f0e02c5-c68f-469d-83d9-c146d677aae6,Toxicodendron radicans,,1,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1374,1fcc1ecc-e9d5-4623-8bb6-e656240a5305,Lycopus uniflorus,,1,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1375,f3008edd-c651-47df-a339-113e0bab9932,Carex cristatella,,1,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1376,e627d850-cbfa-40ba-8848-c7b0ff9e2f63,Ligustrum vulgare,,1,1,1,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1377,5156a61e-751f-439f-a2c1-aa029402c09b,Salix amygdaloides,Salix amygdaloides,1,,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1378,d83e8a45-143b-413d-9998-78d4b282cc97,Cornus sp.,,1,1,1,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1379,11ca13b1-76e6-4cc6-b34e-6eaef062b796,Ulmus americana,,1,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1380,1598909f-2861-4aa9-880b-0144febb78db,Carex sp. 1,,1,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1381,f8dec982-ae65-40e4-9c5a-559a23380853,Vitis riparia,,1,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1382,c24ba635-9fc0-4530-879e-1ea6998c7338,Amphicarpaea bracteata,,1,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1383,1968ac4e-0c34-410d-b645-d3c363c9054a,Salix nigra,,1,3,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1384,473db578-fb57-4086-b61c-97f21f4d7ef3,Impatiens sp.,,2,1,1,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1385,ea173fed-37b2-45fe-bea7-233ab7b2b111,Epilobium coloratum,,2,1,1,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1386,d7417ff6-0f6c-4176-9731-8df3c26f9774,Vitis riparia,,2,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1387,707aab4c-ef96-4927-8068-06dab288b7eb,Parthenocissus quinquefolia,,2,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1388,6cca9369-a92a-4781-a793-9bbe946cc952,Acer saccharinum,,2,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1389,f8beea6c-e9a6-48b3-bd4b-d0b95d04162f,Salix amygdaloides,Salix amygdaloides,2,2,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1390,0be0ec4d-8185-424c-bf39-07d49e56b208,Ulmus americana,,2,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1391,ead4cb18-6e2d-4fcd-8947-28265c1a4fa8,Salix sp.,Hybrid amyg x nigra?,2,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1392,3e13a98f-9632-46c9-a8de-64fd1ff3f6e4,Populus deltoides,,2,5,7,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1393,6a0f8346-368d-4add-b994-ddf057c958c5,Salix nigra,,2,2,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1394,ee10a108-d377-445c-9b0e-f4993df4fc70,Ligustrum vulgare,,2,1,1,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1395,e7ec24dd-85a9-4044-a339-78076b47aa97,Platanus occidentalis,,2,3,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1396,2caee955-8b5e-4e76-bac0-2aa6e6f87d38,Fraxinus pennsylvanica,,2,4,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1397,b5a96c34-d9c8-48d7-b5a5-c01e4cf2da75,Phragmites australis ssp. Australis,,2,10,10,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1398,e18dec69-b945-4cf0-9b55-3283dd61f35b,Platanus occidentalis,,3,4,8,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1399,cda05d91-bffc-430b-8145-d2a77d5c8f4d,Salix amygdaloides ,Salix amygdaloides ,3,,7,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1400,ed88e386-4251-4e98-b6b7-d097764a270a,Vitis riparia,,3,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1401,c77b66e4-a027-43fc-92cd-5b95cc0689ac,Populus deltoides,,3,6,7,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1402,3202588e-4465-4a1a-8ad6-6407964acf19,Fraxinus pennsylvanica,,3,4,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1403,65064b6c-f9c6-432b-994f-62be7fa1d263,Phragmites australis ssp. Australis,,3,9,9,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1404,30073a98-0cc7-4533-8c97-5e8db8942ac1,Ranunculus hispidus var. nitidus ,Ranunculus septentrionalis,3,6,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1405,4901791f-94db-408c-bbc8-467644f86314,Solidago altissima,,3,4,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1406,1bb40f55-c141-4ba0-81eb-821f0ef75a32,Cirsium arvense,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1407,cc8a8952-ed77-4642-8252-9ad1eda784e5,Ligustrum vulgare,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1408,4192a84c-2e23-49db-b80a-f1616f4d1b30,Salix sericea,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1409,7597bd1d-e36e-4de0-ad13-02e6c6d2acee,Salix discolor,,2,,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1410,c7d41554-8900-4b62-8b00-d0a595f8b19b,Asclepias incarnata,,2,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1411,fd1d7f0a-af5c-4654-8c2e-9c3f38716838,Salix discolor,,3,3,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1412,9c9cb0be-51e8-42d6-bbfc-f4009fe226e6,Rosa multiflora,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1413,edd5de68-38dc-457d-a30c-3fa0620d88e2,Rhamnus frangula,,3,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1414,f74dd0a4-89de-4870-86a8-d536577ad0a0,Epilobium coloratum,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1415,a47c1172-5acf-44dc-b5fc-ba596f6f61a1,Phalaris arundinacea,,3,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1416,28a3bfc4-1c88-47a8-bbe9-ec1491beb2f5,Carex sp. 1,Crinita?,3,4,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1417,652e1611-5924-44d9-b483-9f26dee05189,Toxicodendron radicans,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1418,c17c8bfc-5feb-4cf4-92b2-7c1f7e8c5b96,Glyceria striata,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1419,3422f697-c906-4ce9-97b6-56937ccf4410,Scutellaria lateriflora,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1420,ec1f274b-2a1e-4a27-a921-91f5f3a1d7fe,Epilobium parviflorum,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1421,46881416-6825-4db0-9199-7037387b51c6,Catalpa speciosa,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1422,5635802c-b203-4162-8c61-05884002e256,Impatiens sp.,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1423,9a3f120b-8faf-4ae2-ac90-8ebe45c458de,Solidago gigantea,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1424,b18553c5-195a-4181-82a5-912d3ef81e32,Salix nigra,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1425,37e7ccc6-39ba-439d-9891-5fbe1bd730cf,Carex granularis,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1426,d0a8096c-b50d-472d-8a4c-8523f0483482,Ulmus americana,,3,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1427,2fae1350-2f49-4912-8ae3-ed361927f314,Phragmites australis ssp. Australis,,4,7,7,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1428,dd96b0e5-b2a5-4105-99b4-689d8b0ee104,Lysimachia nummularia,,4,8,8,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1429,98a547df-d7f3-4043-9fa5-39a7871e8b10,Elaeagnus umbellata,,4,6,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1430,be5fc2ad-1186-45aa-9c7c-8d64135ec23a,Phalaris arundinacea,,4,5,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1431,5433606b-4431-42ed-a916-ebb956902d91,Fraxinus pennsylvanica,,4,6,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1432,9058a767-285b-42a9-9e29-966976c7a1a5,Solidago gigantea,,4,5,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1433,88af4a6d-ffb4-438f-9aaf-64bea422f1b7,Solidago altissima,,4,4,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1434,0d6c37a2-7860-4496-8ea4-36036dd1200b,Cornus drummondii,,4,4,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1435,92112e1a-aba7-4331-886c-75a9df7952c5,Amphicarpaea bracteata,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1436,5db48f6e-3dae-4354-b7fc-7ae040c3370d,Carex radiata,,4,4,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1437,71606f82-b122-4aac-a981-eb90022ab227,Onoclea sensibilis,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1438,c4bd4503-7d49-4c6e-b04f-3359754801fe,Taraxacum officinale,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1439,302c1569-418b-48fb-8a93-c0183866c0dd,Ligustrum vulgare,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1440,3b73d14e-f380-4749-9a87-4d6f191b7e16,Geum canadense,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1441,aef4720c-ffcb-4a5f-bf03-1a05c7eeff06,Agrimonia striata,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1442,e08b505e-6e50-41d8-92cf-882a7620d199,Verbesina alternifolia,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1443,30e79bb1-7568-48c7-8f09-7a434ddf0e7b,Vitis riparia,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1444,11b284b9-84c4-40bb-be29-d11a0b26d9c0,Symphyotrichum lateriflorum,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1445,ab7347ca-df2a-43f0-802d-bc3616c0e524,Ulmus americana,,4,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1446,bd90ca2d-c7e9-44e4-8fc5-17f01a7fc1ae,Rhamnus frangula,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1447,efe3cfdd-9856-4de0-9539-6fb7e17837f9,Solidago rugosa,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1448,c87bf5fb-eabf-45cb-9d51-5c87f5cc0475,Salix discolor,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1449,8d12445b-3ac7-478b-8b02-5426cceae42d,Symphyotrichum lanceolatum,,4,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1450,8205c4b0-2f9b-4267-b0c6-0da0f378d52f,Iris sp.,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1451,22d3bd60-59f8-4bba-bb42-6b5758689e94,Pedicularis lanceolata,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1452,ff4e2e45-05c6-4ffa-96c9-26d295f68abb,Ranunculus hispidus var. nitidus ,Ranunculus septentrionalis ,4,6,6,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1453,a4c82cc8-a3cb-4561-9a82-d0a4c4fcb91c,Rosa multiflora,,4,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1454,0652ab24-ef69-43f3-a2ba-766fe7b24945,Glyceria striata,,4,5,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1455,a26d90f3-ac88-4c3d-9e1b-b3cfc2ba2a5d,Toxicodendron radicans,,4,5,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1456,5cfba25e-1f49-417f-a13c-66b60926c6cc,Carex cristatella,,4,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1457,317b0695-365e-47f8-bce9-0f3408804b6c,Symphyotrichum novae-angliae,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1458,622cadfa-36f5-4b0d-a242-9140f439ada3,Epilobium coloratum,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1459,82e1d1ca-f1f2-466c-a7bf-f9be43996f3b,Carex sp. 2,Blanda? ,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1460,8d4a75f8-5390-4851-8c35-948686019447,Carex sp. 1,Same ,4,4,4,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1461,4046fcda-1880-4920-99cf-86a24073cf0a,Cirsium arvense,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1462,8289352b-2246-4789-bf26-c0f9c7cf3c53,Cinna arundinacea,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1463,f804f69c-4800-45cb-aaf9-6e95c0ebf899,Elymus virginicus,,4,3,3,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1464,0d2734c4-c65f-4111-b306-629125890711,Lycopus uniflorus,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1465,5b4d8c6f-a6ec-4321-923b-3adc28256280,Clematis virginiana,,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1466,fbbb936d-21aa-4f9f-a603-161ba5dae0e7,Monocot sp. 1,Monocot sp. 1,4,2,2,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1467,cf1ec0c4-724b-493e-8256-3bbb9f38d295,Agrostis stolonifera,,4,5,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1468,9af010c6-717f-4397-86bc-d23710c0d1d9,Platanus occidentalis,,4,5,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1470,c5116279-8778-48a9-b782-e111507c7e19,Populus deltoides,,4,4,5,aa37463c-b54e-4e91-9acb-fe636f9f0de6,8/16/2023 17:03,SBingham@nps.gov_nps,8/16/2023 17:03,SBingham@nps.gov_nps,526SB1
1471,3a4a1983-a0c8-4c09-97e2-13045ce8d476,Phalaris arundinacea,,2,3,3,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1472,a48ab953-4bde-4353-af95-a49fdca9f0e7,Amphicarpaea bracteata,,2,8,8,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1473,29dc4a95-3810-4b0b-bd99-8a7e456c3642,Carex emoryi,Emoryii,2,6,6,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1474,0319dad7-27ed-4042-a903-e836f6adc0f4,Amorpha fruticosa,,2,4,4,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1475,914d5268-6fd0-4430-8ca0-2c880f4e3156,Toxicodendron radicans,,2,7,7,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1476,b39609e6-db2b-48a2-96b0-b345181368cd,Rosa multiflora,,2,5,5,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1477,a5e53310-dc96-4411-9055-50f8fdfb95e5,Cornus drummondii,,2,6,6,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1478,cd7f6fbe-9409-4827-80a4-20dc779376c9,Fraxinus pennsylvanica,,2,7,7,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
1479,8b3aaac9-264f-43a1-904c-7ab3e297dc5c,Elymus virginicus,,2,4,4,7ee0a872-d917-4e5e-b3e7-83e3a05b51ec,8/17/2023 18:41,SBingham@nps.gov_nps,8/17/2023 18:41,SBingham@nps.gov_nps,526SB2
