ObjectID,GlobalID,Species,Comments,Module,CoverClass_LT_6m,CoverClassAll,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Herb Site Name
2655,fe200406-cef9-47bd-8a71-5bd1b6295980,Cornus amomum,Obliqua,4,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2644,772678bf-5c15-41cf-8fa7-87d445c89a67,Echinocystis lobata,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2626,983665d9-079e-4f96-a9c4-1a00743b4da3,Elymus virginicus,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2674,9fc3c529-029a-477b-a419-17681e7604de,Equisetum arvense,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2572,6aed968a-b63f-4c48-a6c1-edce75255bdb,Fraxinus pennsylvanica,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2603,aaae9d73-867c-4d1c-b651-7794929c1988,Fraxinus pennsylvanica,,3,3,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2650,a6759132-3312-4f6b-a348-ac5187b7e0d9,Fraxinus pennsylvanica,,4,5,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2562,4c56015e-b01e-49fa-a988-cb0b4118b72a,Galium asprellum,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2635,44d5c434-a5a5-4a78-ae59-78864768c171,Galium asprellum,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2540,320b10b8-8e76-4d0f-adda-5a331995f0a9,Galium tinctorium,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2577,fd7d0cb8-9edf-4b9e-9816-817a767d0ced,Galium triflorum,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2632,a8143a5c-f0de-4c4b-823f-c31be86b93ad,Geum canadense,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2592,040aa90b-37b8-43db-9f6e-6d7361c255db,Glechoma hederacea,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2597,91db8590-2fbb-459e-be47-7fe4e27343de,Glechoma hederacea,,3,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2580,f405c6bd-e9fa-4474-b154-1aae82d61843,Glyceria striata,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2570,e101e165-5185-4230-85ed-4f932a875b24,Impatiens capensis,,2,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2612,7de3cd80-f324-4e3a-abd7-a61766f1a110,Impatiens capensis,,3,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2660,1486b88b-1cc9-4170-8c62-14c652c4f062,Impatiens capensis,,4,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2522,78b35696-5e27-453d-be0f-118f4a70c520,Iris pseudacorus,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2556,8af98847-0d86-47a3-8cbe-2a248610e896,Iris pseudacorus,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2602,a1682c0d-96a3-4078-b349-5ff0a40c60e7,Iris pseudacorus,,3,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2658,4829f90f-b8fa-42b5-a187-ecb728b59a5f,Iris pseudacorus,,4,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2672,b835f802-b94e-4dfe-b697-4a238f9b99be,Juncus effusus,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2558,87d07603-19e6-410c-a2fb-f37ee85b9e16,Leersia oryzoides,,2,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2607,2d00ddec-665a-4121-abf1-5c6aaa5986aa,Leersia oryzoides,,3,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2526,3c20f695-113b-4203-9fb0-f27004550984,Leersia virginica,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2530,aef5aa25-2a95-49c4-a23d-ad1897ac39f5,Lemna minor,,1,7,7,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2667,76fc38c4-7a23-4718-9b99-a1019e01e542,Lemna minor,,4,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2578,3a2f45c4-e29f-4c21-b67d-057dd3b9b2b4,Ligustrum vulgare,,2,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2627,29c8fcc4-c7cb-40fa-bf73-2c6e68ba97b7,Ligustrum vulgare,,3,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2583,963fc018-c055-4634-9ac4-3e2cc40aada6,Lindera benzoin,,2,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2613,50586cd7-502f-4ed3-b6f7-482b3ad40860,Lindera benzoin,,3,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2664,a4ba44d9-1320-4537-abb0-eeb944919511,Lindera benzoin,,4,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2531,d2a5aba5-4cf6-4ec6-b9e6-52f271044033,Lycopus uniflorus,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2552,04fa942d-0a56-40db-a1be-ec07a6184976,Lycopus uniflorus,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2618,57f299be-a78e-41e9-b748-fa29838e262f,Lycopus uniflorus,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2676,edb2e6cc-c493-4558-9ebb-00467372bd65,Lycopus uniflorus,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2634,da239e1c-121a-44a6-af26-b90ae8292a46,Lysimachia ciliata,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2684,1a2744c0-29f9-4f31-a2ba-1fdbd03c35c1,Lysimachia ciliata,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2550,07428140-ce56-4bf3-8d73-e6f0c9467246,Lysimachia nummularia,,2,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2596,988f3bb4-32e7-4717-ab08-373c26ff62f9,Lysimachia nummularia,,3,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2662,dff6d732-971c-45a5-8557-d4eaffa354b4,Lysimachia nummularia,,4,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2541,dae02765-428c-4119-8994-3963e67ea99a,Lysimachia terrestris,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2566,fd7b8bea-ca68-46e3-a17d-5cdce3e4785d,Lythrum salicaria,,2,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2640,0f50c759-0bcb-4e39-8373-75ee16080a7d,Lythrum salicaria,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2671,76790265-85fd-439d-ae03-dba6c6e1c338,Lythrum salicaria,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2542,ff435ac9-1eef-4a54-84b0-82a8a99f5fd5,Moss sp. 1,,1,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2525,283a429b-4226-4449-83ac-115716b3efbc,Myosotis scorpioides,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2559,11efc5f1-14f4-45fa-a26b-44221172a7c0,Myosotis scorpioides,,2,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2595,e513aa39-f8ad-43f2-8799-496a358d2087,Myosotis scorpioides,,3,8,8,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2561,8fe930da-dd94-4bee-9271-c383fc38371c,Onoclea sensibilis,,2,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2600,b4de4717-5b06-49b6-a49d-2fbab796937a,Onoclea sensibilis,,3,7,7,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2665,8a629fd0-74f4-437e-a4fc-2f141256ff8a,Onoclea sensibilis,,4,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2524,03097b5f-87c8-4ef8-b980-ba0bf118f273,Peltandra virginica,,1,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2545,15b19501-7da5-446d-a607-5e1e24cd29af,Peltandra virginica,,2,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2605,68c3f533-bb47-4b3e-a9e0-e84416bced4c,Peltandra virginica,,3,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2659,49fb94ac-c43c-4b51-9dc6-fba678af466f,Peltandra virginica,,4,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2535,7a4adfcc-3489-42ae-88f2-45255ded474f,Phalaris arundinacea,,1,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2554,c5593747-0f29-4011-a855-46d825b8eb83,Phalaris arundinacea,,2,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2617,eb397a67-ac01-49be-a01a-b28f1781f148,Phalaris arundinacea,,3,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2675,24e89832-cfa9-46a0-9cd6-b1b5150504fe,Phalaris arundinacea,,4,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2528,44e748f2-1f94-4780-8ebd-0ee9fbe7ee5f,Phragmites australis ssp. Australis,,1,8,8,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2544,f254d2ef-5b0b-468d-924c-dff314ca76a9,Phragmites australis ssp. Australis,,2,8,8,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2616,ef01570e-9d5f-47b5-b0df-331d2e3572ad,Phragmites australis ssp. Australis,,3,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2646,7518a437-2aaf-4be6-a03a-27ca3e5f07f4,Phragmites australis ssp. Australis,,4,8,8,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2573,74cef276-a35f-4312-8e63-702e3c7dd6ef,Pilea pumila,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2560,4c235934-a839-4540-8488-5ba00bf50881,Platanus occidentalis,,2,5,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2586,cc59367e-48d7-4839-9dec-e9b8d2ee15b5,Poa sp.,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2534,ffba0daa-ba9e-44d8-bf94-99663c11cf3d,Polygonum hydropiperoides,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2546,d0f19571-4b5f-4010-b27f-b7a17cdf6381,Polygonum hydropiperoides,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2670,7478bf29-00d3-494e-8b93-6aaefc59f805,Polygonum hydropiperoides,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2579,05e9c7e4-3845-494f-9b36-777568d146eb,Polygonum sagittatum,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2614,cabac680-0c21-4127-9778-f695bce03f02,Polygonum sagittatum,,3,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2620,aed0becb-5852-421b-aab3-3b25be884d09,Polygonum virginianum,,3,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2683,d30ca443-573c-4f62-93a8-e5a434989bc1,Polygonum virginianum,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2594,cbc5eeba-b24a-4132-a930-5ce0ad3f6e9e,Quercus bicolor,,2,,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2641,0ce944d6-58f3-4fbe-be7f-2975b1fb19fb,Quercus bicolor,,3,2,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2678,804f6cfc-ea3d-4868-ac4d-91eeac92c198,Quercus bicolor,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2574,1a722201-f7d2-41cd-92f8-6965d42734c0,Rosa multiflora,,2,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2625,59f56165-20e0-4495-9532-2c656156b423,Rosa multiflora,,3,5,5,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2654,51c8edf0-8cf2-43f0-9772-4308caeca725,Rosa multiflora,,4,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2568,253849d6-54bb-4731-a584-7e909be97332,Salix nigra,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2598,13b96cee-f804-4df7-8435-420db6dad1c2,Salix nigra,,3,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2647,cd680283-f778-402c-ae9f-b611d211773b,Salix nigra,,4,,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2529,d074dbad-7ae4-45fd-a565-590dab4e7657,Scutellaria lateriflora,,1,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2547,9c03f8cb-121f-4a14-90fc-4bd1bd8a44dc,Scutellaria lateriflora,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2669,db274971-a7e9-4b5f-bf98-35b048e3a191,Scutellaria lateriflora,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2590,a038e27f-caeb-4003-8edf-86d5987d7f28,Solidago gigantea,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2631,b88d350f-25c8-4866-869d-b600b5e96bbb,Solidago gigantea,,3,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2657,b61988ee-9131-4a57-a036-d223068eefd1,Solidago gigantea,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2604,b2c47d0f-5f0b-428b-b915-c2204a00b909,Solidago patula,,3,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2681,2e5e8476-f787-4604-9ac7-d036bfcc8b5f,Solidago patula,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2639,0658669d-08ab-4bf4-aa8d-84c5e7714ce8,Solidago rugosa,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2533,4981492e-c3fd-4ce4-81f5-51f21e2b502c,Sparganium eurycarpum,,1,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2571,c0c9963a-aa1c-4529-aca4-2a385b4e75e1,Sparganium eurycarpum,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2642,154fafd7-7502-40be-a876-121b5ed8a253,Sparganium eurycarpum,,3,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2677,6d7e049a-ecf0-41e0-9392-ab50f7cd4c19,Sparganium eurycarpum,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2638,7ef52318-1231-44a1-851f-37d08d9c02c5,Symphyotrichum lanceolatum,,3,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2564,5e4c22f7-7d9e-460b-a7da-74c368bdcce9,Symphyotrichum lateriflorum,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2637,3744c7fb-e618-4d80-92a9-1abe5c5d1627,Symphyotrichum prenanthoides,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2584,1efec990-f4e7-4c34-a2a9-3539ea5c92d0,Symplocarpus foetidus,,2,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2628,70fc3d63-a155-4815-b18e-4d589cce9a0c,Symplocarpus foetidus,,3,7,7,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2682,12e2f1e2-8a55-47d9-886d-7ae5abaf22a8,Symplocarpus foetidus,,4,6,6,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2636,e0057f02-a261-4c15-8903-5c6e96cb7692,Teucrium canadense,,3,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2591,97525f1f-8532-4b22-9578-6af5fb7ada73,Toxicodendron radicans,,2,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2622,9645ba44-47b6-4d69-88a5-01cd9ac480d7,Toxicodendron radicans,,3,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2666,566e400c-c867-4f3c-a66f-59194af2db35,Toxicodendron radicans,,4,2,2,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2589,2b1ea837-c51e-41c8-aa6f-88fdd0e29741,Typha x glauca,,2,3,3,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
2601,eab4dc7b-a719-4d1e-a4ee-9b42ebd6a502,Typha x glauca,,3,4,4,888db684-8ef3-4471-9a48-de8b933d8b41,9/6/2023 17:17,SBingham@nps.gov_nps,9/6/2023 17:17,SBingham@nps.gov_nps,365BM3
