ObjectID,GlobalID,Species,SpeciesComments,Module,CoverClass_LT_6m,CoverClassAll,ParentGlobalID,CreationDate,Creator,EditDate,Editor,HerbSiteName,
285,29f1ab93-7390-4d2f-ab11-b2b06ecf9cba,Poa sp.,,2,2,2,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
286,6ee40c4f-7884-46fc-821b-a84ed9ab1ea2,Dicot sp.,Dicot sp.,2,2,2,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
287,982e0ffb-841d-4fa2-986d-76f02ce878ee,Phragmites australis subsp. Australis,,2,9,9,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
288,e27da0fc-5d29-413c-a1bd-41a48577d61d,Phalaris arundinacea,,2,5,5,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
289,321886a5-1478-4681-943d-3daf8f831d41,Scutellaria lateriflora,,2,2,2,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
290,cb7eff7e-a7eb-492c-b90f-5e6d45308007,Salix nigra,,2,10,8,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
291,f1204f9a-006a-469e-92af-29a32cb78f3d,Typha x glauca,,2,2,2,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
292,33da5c5b-f013-4927-a54e-b5fdada4c0df,Phragmites australis subsp. Australis,,3,6,6,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
293,5135a45c-31d5-459f-964e-77898cb47f32,Phalaris arundinacea,,3,8,8,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
294,df447b4e-5e91-4051-bf61-d52838876d78,Erechtites hieracifolia,,3,1,1,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
295,6a66a6c1-3fc1-4cb0-97d4-ae8908a078e3,Typha angustifolia,,3,6,6,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
296,547be88e-fd86-4744-a0eb-e187c5262968,Typha x glauca,,3,6,6,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
297,9e6ac2f6-4383-4da6-9830-28e7bbe3ea02,Dicot sp.,Dicot sp.,3,3,3,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
298,212af69a-9151-4616-87ac-386e909e7484,Monocot sp.,Monocot sp,3,2,2,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
299,84575a30-ec02-4132-93fe-de122c58d10f,Typha latifolia,,3,3,3,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
300,43a06c83-260d-4b90-87d8-c145e4ae532b,Scutellaria lateriflora,,3,2,2,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
301,59df9783-f8ce-4002-ae9a-484a4f9e37b7,Salix exigua,,3,6,6,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
302,804c68e2-ca57-43f3-aa7f-192aff37db38,Phragmites australis subsp. Australis,,8,5,5,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
303,6bcdbc81-02bb-4bc0-aca9-d74ba6a0350c,Phalaris arundinacea,,8,9,9,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
304,e17a3c60-8558-4588-99b1-639f7ca2332c,Typha angustifolia,,8,5,5,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
305,739c6c69-5ca1-40cb-8c67-5e069a2df161,Typha x glauca,,8,3,3,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
306,d3f5b9bd-2c85-4c8a-ac41-306276c962d8,Salix exigua,,8,7,7,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
307,f1c6ff26-872b-4744-93a6-56a58d66a7ae,Dicot sp,Dicot sp,8,2,2,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
308,ddc61958-d6b8-46f5-9950-59eaf7dabf07,Phragmites australis subsp. Australis,,9,9,9,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
309,52662471-b075-4c80-93c8-45ecaad684cb,Phalaris arundinacea,,9,6,6,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
310,75f7a8f1-d43b-4d11-aa0a-2ae7613a4596,Typha angustifolia,,9,4,4,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
311,6c31aee3-f61e-4dc0-bd7b-b17785db59df,Impatiens sp.,,9,3,3,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
312,c8a9ef16-989a-433e-b589-cc056b05574b,Salix nigra,,9,,8,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
313,c6e011c1-5fa7-40a5-abdf-8a0c7750ebd3,Salix exigua,,9,3,3,ce9d8f40-ff39-4189-984f-deac702c7be7,7/7/2023 15:11,SBingham@nps.gov_nps,7/7/2023 15:11,SBingham@nps.gov_nps,1047,
314,c88b83e5-e8a8-49d6-9a55-fd8bc9edb361,Phalaris arundinacea,,2,5,5,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
315,0a1a13af-8c2e-4fe0-97ea-5efb1cffff30,Elymus virginicus,,2,5,5,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
316,373b9d4c-c156-4cef-93fe-262dd8a412a9,Scutellaria lateriflora,,2,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
317,f3b4a8f6-1094-4c06-8e4b-698f64667e17,Myosotis scorpioides,,2,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
318,c1d1f3aa-58fd-409b-98d4-de995e8841d1,Toxicodendron radicans,,2,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
319,05266792-8a80-4433-b524-5616cd25b828,Glyceria striata,,2,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
320,af2b6eaa-369d-4234-a203-4acfeb02753a,Cinna arundinacea,,2,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
321,0ac1cf78-f5a2-48ac-8564-e5fd712c86aa,Polygonum persicaria,,2,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
322,b59e0fb3-d38c-47b1-8dfc-5666aa32df6c,Lysimachia nummularia,,2,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
323,86b1313e-23e3-4688-b5d5-e21b9470a3d4,Carex tribuloides,,2,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
324,915f6704-16c8-4cfb-9923-0bc352e714fa,Agrostis stolonifera,,2,5,5,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
325,6f5935ee-fc1c-47e1-8731-ad98535902c9,Rosa multiflora,,2,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
326,00b93053-550f-4dff-b46b-ccc1d6098e5d,Fraxinus pennsylvanica,,2,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
327,1a6502ee-fcf5-4f8c-bf2d-35a110bc7669,Cardamine sp.,Voucher,2,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
328,ac114d52-1a02-46c5-8515-266d20aaa32b,Polygonum sp.,,2,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
329,0272bf95-6a4d-43cf-b3f9-2cf05070c9b9,Solidago gigantea,,2,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
330,70d32d75-348c-476f-bedc-66fac5702707,Acer negundo,,2,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
331,dea8cad3-36e4-4ae1-9898-86e16b6a2ab6,Acer rubrum,,2,1,1,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
332,d3a6646f-a97d-4a2b-9565-9a9b9af83e2d,Carex intumescens,,2,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
333,17670658-6970-43d4-9f54-fd81b602e307,Leersia virginica,,2,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
334,e00eb8a8-51f1-4f25-a4a1-8b3ca0a5bb4e,Impatiens sp.,,2,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
336,1a1de79f-7910-4436-bcea-07179f8b6a2b,Geum canadense,,2,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
337,bc5bb7b6-ddd0-4686-a87d-dac2fe4182a2,Iris pseudacorus,,2,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
338,f236a743-10f8-499d-ad08-61cfe0eea74d,Viburnum dentatum,,2,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
341,d6bbd8bb-df8d-4fd5-8198-ac1e20345255,Acer saccharinum,,2,,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
342,51fb270e-395f-4391-9eaa-2f8023d27804,Phalaris arundinacea,,3,5,5,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
343,4a1b10a0-f0e0-48dc-b38d-4b3118fc8b5d,Elymus virginicus,,3,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
344,0e552b1e-447b-4fff-93a3-d33899e52845,Solidago gigantea,,3,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
345,8cb5bd58-d7f1-4fbe-8631-9e84af15417d,Toxicodendron radicans,,3,5,5,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
346,0ee9d5da-f4fa-4a7f-b1d0-786fa3034fa3,Rosa multiflora,,3,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
347,4ee12396-e643-4b31-bf40-ac5ccd21975d,Ligustrum vulgare,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
348,fbd1df12-b88b-4d97-a490-90cb069e71ff,Aegopodium podagraria,Aegopodium podagraria,3,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
349,4ae1d9da-289f-4fce-9f97-797addf89fae,Polygonum persicaria,,3,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
350,05769010-f9eb-46a8-8113-ed5093c1a64d,Impatiens capensis,,3,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
351,a4f987bd-c7b7-460d-b9fb-0a1404f39560,Boehmeria cylindrica,,3,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
352,2f36a4a7-bfd5-41bc-b088-15e2fb004e42,Carex intumescens,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
353,e8f33f52-3ab3-488d-a15f-b86c20b86d74,Leersia virginica,,3,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
354,a29f8fb0-ccc0-4411-9960-4f149562867c,Polygonum sp.,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
355,e7b8a1c2-583f-4d18-a3a8-3221505c9f12,Carex crinita,,3,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
356,7d9c33f3-a7d5-4911-ac19-fd0988612110,Sisymbrium altissimum,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
357,8c898b9b-f27c-4244-b8ee-bc6eebf89399,Lysimachia nummularia,,3,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
358,2f0d9c53-422a-4966-ae6d-2b1e034d0d7b,Carya cordiformis,,3,1,1,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
359,cbc78e16-15b7-450d-836d-e1f5d70d0791,Scutellaria lateriflora,,3,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
360,ddefedb2-ad05-4101-9cb2-0eb9ba3e2b8c,Geum canadense,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
361,b07f68f7-7327-4548-9ff5-a521dbb21e21,Myosotis scorpioides,,3,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
362,d72dcc9a-9fc5-4535-a2e9-6e04bc0e6238,Agrostis stolonifera,,3,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
363,f05885c5-803c-4a5c-95b4-0e44aa304960,Carex tribuloides,,3,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
364,8cc331a0-7266-4473-a261-774100b2df66,Cardamine sp.,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
365,bc4a9001-7a88-44d1-a0d6-9838d1d0d725,Fraxinus pennsylvanica,,3,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
366,b61c57f2-cbf9-4431-b658-fc776b8e757a,Carex vulpinoidea,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
367,559db266-0afe-488a-9724-2d1749a31e12,Carex blanda,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
369,956b56d3-d07b-4794-875b-b9aa59bcf9ad,Carex bromoides,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
370,a298c8fe-c5f1-47b8-b763-6123a5823fb8,Vitis riparia,,3,1,1,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
371,d99b91fa-f85e-4e08-846c-5449634df286,Glyceria striata,,3,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
372,07b26d86-3a80-4936-8f86-8dc5d817e09f,Equisetum arvense,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
373,abdb1664-ea1c-4635-add2-2fabd102dcb5,Acer negundo,,3,3,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
374,44b95b39-b372-4db3-9931-ac9c28f0c805,Populus deltoides,,3,,7,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
375,34d7da3e-2f91-4868-b977-7c097ac10f65,Acer saccharinum,,3,1,7,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
376,5e0f66cf-24a4-444c-bafc-761db5b379f3,Acer rubrum,,3,1,,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
377,bce8dca4-acab-4d17-bcbd-7a725e6a8e02,Cinna arundinacea,,3,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/7/2023 18:58,SBingham@nps.gov_nps,7/7/2023 18:58,SBingham@nps.gov_nps,970,
378,94e12f6a-d35f-49d2-a393-f4623bf34aad,Elymus virginicus,,8,7,7,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
379,efefca69-73ff-412b-8f6d-1746937b69a7,Polygonum persicaria,,8,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
380,29f1c5c4-2a7e-41ca-9b8c-517088a49893,Agrostis stolonifera,,8,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
381,76f31d82-8b84-4ae0-9253-26f4fd64adb5,Glyceria striata,,8,6,6,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
382,293a0f4e-5a30-4d9c-b368-503732d8dbcd,Toxicodendron radicans,,8,5,5,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
383,b1d1cdd7-f843-4938-ab9b-8ba98835d377,Myosotis scorpioides,,8,7,7,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
384,b2cf2094-98b3-4d6e-8f84-4feff8f7c046,Fraxinus pennsylvanica,,8,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
385,1f3b71cb-464d-4da2-915c-ab0aec6e9993,Ligustrum vulgare,,8,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
386,a9e7171d-dc46-4da0-a4a0-260ee73c61d0,Loniciera maackii,,8,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
387,369f1173-eb04-44a6-b2ae-99ad71e6e900,Acer saccharinum,,8,1,8,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
388,5b2a9efc-0bc1-4633-a0ed-3252616d9ef1,Impatiens capensis,,8,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
389,f406f1a3-accb-4410-b707-2d9d093c22b7,Geum canadense,,8,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
390,67c3cbe5-726d-44df-9dc8-7c03433e45fd,Cinna arundinacea,,8,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
391,d909b96d-940e-43de-aabe-20c6a04fb3dd,Lysimachia nummularia,,8,5,5,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
392,97d76c5e-56b7-4395-a244-de3f8c615454,Rosa multiflora,,8,3,3,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
393,74add12b-8a41-4035-b753-d6035be0261f,Scutellaria lateriflora,,8,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
394,d66764b6-003c-4117-93da-9930ceec47a0,Ulmus americana,,8,2,2,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
395,dcda40c3-c09d-44e8-a687-c0bc4d3ff060,Carex tribuloides,,8,4,4,57a2c61c-bc5b-445c-aaa6-ca18af3a9ba4,7/10/2023 19:41,SBingham@nps.gov_nps,7/10/2023 19:41,SBingham@nps.gov_nps,970,
