EventID,FeatureID,LocationID,Species,SpeciesComments,Module,CoverClass,CoverClassAll,EditDate,Outfile
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Rumex obtusifolius,NA,2,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Parthenocissus quinquefolia,NA,2,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Epilobium coloratum,NA,2,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Chelone glabra,NA,2,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Solanum dulcamara,NA,2,3,3,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Carpinus caroliniana,NA,2,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Ribes americanum,NA,2,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Scutellaria lateriflora,NA,2,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Tilia americana,NA,2,3,3,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Amphicarpaea bracteata,NA,2,3,3,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Lindera benzoin,NA,2,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Poa sp.,NA,2,4,4,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Salix discolor,NA,2,4,4,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Leersia oryzoides,NA,2,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Apios americana,NA,3,7,7,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Epilobium parviflorum,NA,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Cornus amomum,Obliqua,3,7,7,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Parthenocissus quinquefolia,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Carpinus caroliniana,NA,3,4,4,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Symplocarpus foetidus,NA,3,8,8,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Symphyotrichum puniceum,NA,3,4,4,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Impatiens capensis,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Galium asprellum,NA,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Ligustrum vulgare,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Galium triflorum,NA,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Lindera benzoin,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Rosa multiflora,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Lonicera morrowii,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Eupatorium perfoliatum,NA,3,3,3,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Ulmus americana,NA,3,-9999,6,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Salix nigra,NA,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Salix discolor,NA,3,6,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Ribes americanum,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Poa sp.,NA,3,3,3,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Leersia oryzoides,NA,3,3,3,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Salix sericea,NA,3,6,6,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Boehmeria cylindrica,NA,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Thelypteris palustris,NA,3,5,5,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Sagittaria latifolia,NA,3,4,4,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Senecio aureus,NA,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Carex sp. 1,Staminate scales on too,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Lysimachia nummularia,NA,3,2,2,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Pilea pumila,NA,3,1,1,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230718,241K (VK3),CUVAWetlnd127,Onoclea sensibilis,NA,3,3,3,2023-07-18,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Symplocarpus foetidus,NA,4,8,8,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Thelypteris palustris,NA,4,8,8,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Salix sericea,NA,4,8,8,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Myosotis scorpioides,NA,4,6,6,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Asclepias incarnata,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Sagittaria latifolia,NA,4,6,6,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Apios americana,NA,4,6,6,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Scutellaria lateriflora,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Symphyotrichum puniceum,NA,4,5,5,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Typha latifolia,NA,4,4,4,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Amphicarpaea bracteata,NA,4,3,3,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Chelone glabra,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Leersia oryzoides,NA,4,4,4,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Impatiens capensis,NA,4,5,5,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Parthenocissus quinquefolia,NA,4,5,5,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Onoclea sensibilis,NA,4,3,3,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Ribes americanum,NA,4,6,6,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Eupatorium perfoliatum,NA,4,4,4,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Carex bromoides,NA,4,5,5,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Galium asprellum,NA,4,3,3,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Cornus amomum,NA,4,5,5,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Carpinus caroliniana,NA,4,4,4,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Carex lurida,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Pilea pumila,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Salix nigra,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Solidago patula,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Toxicodendron radicans,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Epilobium coloratum,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Boehmeria cylindrica,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Liparis loesellii,Liparis loesellii,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Circaea lutetiana,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Fraxinus pennsylvanica,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Viburnum lentago,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Cirsium muticum,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Cryptotaenia canadensis,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Schoenoplectus tabernaemontani,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Epilobium parviflorum,NA,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230721,241K (VK3),CUVAWetlnd127,Ranunculus hispidus var. nitidus,Ranunculus septentrionalis,4,2,2,2023-07-21,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Cornus racemosa,Foemina,2,6,6,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Rhamnus frangula,NA,2,6,6,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Fraxinus pennsylvanica,NA,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Rosa palustris,NA,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Sorghastrum nutans,NA,2,7,7,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Schedonorus arundinacea,Bunch type,2,6,6,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Euthamia graminifolia,NA,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Platanus occidentalis,NA,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Juncus dudleyi,Cartilaginous auricles,2,5,5,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Oxypolis rigidior,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Agrostis gigantea,Voucher,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Prunella vulgaris var. lanceolata,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Carex aurea,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Viburnum opulus var. opulus,NA,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Carex pellita,NA,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Juncus acuminatus,NA,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Rosa multiflora,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Equisetum arvense,NA,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Asclepias incarnata,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Scirpus atrovirens,NA,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Pycnanthemum muticum,NA,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Populus deltoides,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Symphyotrichum lanceolatum,Not hairy,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Lotus corniculatus,NA,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Cirsium muticum,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Lycopus americana,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Panicum villosissimum,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Coreopsis tripteris,Coreopsis tripteris,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Eleocharis elliptica,NA,2,7,7,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Ulmus americana,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Scirpus pendulus,Voucher,2,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Alnus incana,NA,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Salix discolor,"Glacous white undr and stipules.  Hairs on edges, serrate",2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Physocarpus opulifolius,Physocarpus opulifolius,2,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Fraxinus nigra,NA,2,1,1,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Carex granularis,Glaucous,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Viburnum dentatum,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Tussilago farfara,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Daucus carota,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Erigeron philadelphicus,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Carex vulpinoidea,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Panicum clandestinum,NA,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Malus sieboldi,Lobed malus,2,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Cornus racemosa,Foemina,3,6,6,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Rosa palustris,NA,3,5,5,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Platanus occidentalis,NA,3,6,6,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Populus deltoides,NA,3,6,6,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Rhamnus frangula,NA,3,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Scirpus atrovirens,NA,3,4,4,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Sorghastrum nutans,NA,3,7,7,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Daucus carota,NA,3,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Equisetum arvense,NA,3,8,8,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Prunella vulgaris var. lanceolata,NA,3,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Schoenoplectus americanus,NA,3,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Symphyotrichum lanceolatum,NA,3,5,5,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Fraxinus pennsylvanica,NA,3,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Carex granularis,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Tussilago farfara,NA,3,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Panicum villosissimum,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Lotus corniculatus,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Juncus brachycephalus,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Solidago altissima,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Silphium trifoliatum,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Euthamia graminifolia,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Juncus dudleyi,NA,3,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Elaeagnus umbellata,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Melilotus alba,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Phragmites australis ssp. Australis,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Asclepias incarnata,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Salix exigua,NA,3,3,3,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Viburnum dentatum,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Pycnanthemum muticum,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Taraxacum officinale,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Sabatia angularis,Sabatia angularis,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Viburnum opulus var. opulus,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Oxypolis rigidior,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Juncus effusus,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Lycopus americana,Americana,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Cirsium muticum,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Carex vulpinoidea,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Panicum clandestinum,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Solidago nemoralis,Solidago nemoralis,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Coreopsis tripteris,Coreopsis tripteris,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Alnus incana,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Festuca arundinacea,NA,3,5,5,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Microstegium vimineum,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Helianthus divaricatus,Helianthus divaricatus,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Solidago rugosa,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Calamagrostis canadensis,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230801,526,CUVAWetlnd136,Rosa multiflora,NA,3,2,2,2023-08-01,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Sorghastrum nutans,NA,8,6,6,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Lysimachia terrestris,NA,8,6,6,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Asclepias incarnata,NA,8,3,3,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Schedonorus arundinacea,Ciliate auricles,8,6,6,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Calamagrostis canadensis,NA,8,6,6,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Phalaris arundinacea,NA,8,3,3,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Scirpus atrovirens,NA,8,5,5,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Rhamnus frangula,NA,8,3,3,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Fraxinus pennsylvanica,NA,8,4,4,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Carex hystericina,NA,8,2,2,2023-08-02,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230802,526,CUVAWetlnd136,Euthamia graminifolia,NA,8,4,4,2023-08-02,VIBI_herb_2024-01-08_100013.csv
