ObjectID,GlobalID,WoodyModule,WoodySpecies,ParentGlobalID,CreationDate,Creator,EditDate,Editor,WoodySiteName,ShrubClump,D0to1,D1to2_5,D2_5to5,D5to10,D10to15,D15to20,D20to25,D25to30,D30to35,D35to40,Dgt40,Dgt40_1,Dgt40_2,Dgt40_3,Dgt40_4,Dgt40_5
422,a567af60-c48a-442d-ab3a-589c76c29201,2,Standing dead,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,2,,,,,,,,,,,,,,
423,7c4f1c62-9df2-4853-804a-80c7b383798c,2,Salix amygdaloides,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,,1,3,,,,,,,,,,,,
424,b98ef575-e82e-4897-9db0-7a06914fdb35,2,Salix nigra,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,1,,,,1,,,,,,,,,,,,
425,96f69fce-c6e6-4f01-8707-88a5863a87e3,2,Populus deltoides,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,5,12,4,1,,,,,,,,,,,
426,91a55144-c649-4119-a6f3-87685c1362f2,2,Fraxinus pennsylvanica,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,1,1,1,,,,,,,,,,,,,
427,5992638f-25b6-4327-acae-b7bb19cc0c29,2,Salix discolor,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,,1,,,,,,,,,,,,,
428,7aaa8454-7de8-468c-99e0-1abf4cf6595e,2,Acer saccharinum,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,1,,,,,,,,,,,,,,,
429,86273ca9-1739-450e-a9c2-18b3eda09d45,3,Platanus occidentalis,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,1,4,12,8,,,,,,,,,,,,
430,635eb1ab-3b3b-4da3-babf-08d1d2628bd6,3,Populus deltoides,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,2,3,6,7,,,,,,,,,,,,
431,122c97ea-9e15-4a15-a3ea-de1d5e1232af,3,Salix nigra,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,2,1,,,,,,,,,,,,,,
432,a42d2f79-505d-4c2a-872a-785071a5d7ab,3,Salix amygdaloides,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,,1,3,2,,,,,,,,,,,
433,e192c5ff-0ac7-47cb-8fd4-4ac067dfce14,3,Standing dead,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,,1,,,,,,,,,,,,,
434,c2e62b2c-273d-4fe2-9608-b0a5716bdd50,3,Vitis riparia,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,1,,,,,,,,,,,,,,,
435,796a5c03-8914-4271-a14a-9dedc6a98ecf,3,Rhamnus frangula,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,1,,,,,,,,,,,,,,,
436,7603bc88-8aa2-48a7-b5bb-9802f1eb9468,3,Fraxinus pennsylvanica,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,5,1,,,,,,,,,,,,,,
437,b6201538-8a5e-43a9-8e1d-3d47ea82f173,4,Fraxinus pennsylvanica,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,26,7,,,,,,,,,,,,,,
438,15b1b29a-0823-47ea-98f1-60d5bbbe608c,4,Platanus occidentalis,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,1,1,2,,,,,,,,,,,,,
439,0a2cd99c-2482-48e9-a0f3-7bad233d87f1,4,Elaeagnus umbellata,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,3,,,2,1,,,,,,,,,,,,
440,cb50c261-199f-4da6-9b49-a493b6ab1bc2,4,Toxicodendron radicans,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,2,,,,,,,,,,,,,,,
441,0f6fc042-4229-40fb-8895-8da52e8334c1,4,Acer saccharinum,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,,,,,,2,,1,1,2,52.5,42,,,
442,bbb2d786-aa3d-4789-aa76-a21b2047e897,4,Rosa multiflora,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,1,,,,,,,,,,,,,,,
443,1028f774-6f42-4a31-9b33-c6c0d7d44aaf,4,Populus deltoides,a6822785-1163-467d-a886-ed629e05000c,8/16/2023 16:35,dmarcum@nps.gov_nps,8/16/2023 16:35,dmarcum@nps.gov_nps,526SB1,,,4,,,1,,,,,,,,,,,
444,ab009041-6538-499c-ad78-279953adad19,1,Salix discolor,df0d9526-4811-4158-98c3-b861b355dc2d,8/22/2023 15:06,dmarcum@nps.gov_nps,8/22/2023 15:06,dmarcum@nps.gov_nps,1627KR2,1,,,,,,,,,,,,,,,,
445,f0f8adee-e189-4eb0-8809-fa6d001b0844,1,Cephalanthus occidentalis,7caae780-7b42-49d8-b37f-ee101df80c5f,8/22/2023 17:51,dmarcum@nps.gov_nps,8/22/2023 17:51,dmarcum@nps.gov_nps,1622KR1,2,,,,,,,,,,,,,,,,
446,6790c507-fed2-4cf3-b40b-19c597952254,1,Rosa multiflora,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,11,1,,,,,,,,,,,,,,,
447,1316a949-5a37-4d83-88dc-dabd40118859,1,Ligustrum vulgare,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,1,1,,,,,,,,,,,,,,,
448,8f79cd96-c489-487d-a810-4be01a85de5d,1,Fraxinus pennsylvanica,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,2,,,,1,,,,,,,,,,,
449,75d501fa-4044-4ed0-82be-ad3cd9023f71,1,Carpinus caroliniana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,,1,,,,,,,,,,,,,
450,5ba6d456-e38d-448e-8219-e1bf771f8bc4,2,Rosa multiflora,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,4,2,,,,,,,,,,,,,,,
451,e3e427cd-e87f-4504-8d4c-4befafbaf52b,2,Carpinus caroliniana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,,1,1,,,,,,,,,,,,
452,d33a7f04-c5fe-4698-9c42-b169034c7c4c,2,Fraxinus pennsylvanica,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,4,,,1,1,,,,,,,,,,,
453,8446e85e-4bfc-4968-9745-5a9d3fd954f1,2,Ligustrum vulgare,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,1,,,,,,,,,,,,,,,
454,8dfa813c-2435-407b-8ed7-c67b429b359e,2,Fraxinus nigra,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,12,,,,,,,,,,,,,,,
455,219f0dfa-5c56-42d5-b439-4b73a2ac6c4e,2,Ulmus americana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,1,,,2,1,,,,,,,,,,,
456,07d42e3f-92e6-491f-8ad2-472b1e476f7d,2,Lonicera morrowii,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,1,,,,,,,,,,,,,,,,
457,6b706cfc-13ff-49a9-8e8d-fe7a8f8f9f70,2,Platanus occidentalis,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,,,,,,,,,1,,,,,,
458,57ab1d27-ebca-4b10-be39-50ad9f9bd662,3,Ligustrum vulgare,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,2,,,,,,,,,,,,,,,
459,436d8d34-645d-46e3-b897-99d1d3eb43f3,3,Fraxinus nigra,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,6,,,,,,,,,,,,,,,
460,d4366f61-6932-42e6-8939-d8af66579fb1,3,Ulmus americana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,,,4,1,,,,,,,,,,,
461,a4bbf9b2-85bd-453e-921d-6336c4ad10fe,3,Lindera benzoin,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,3,,,,,,,,,,,,,,,,
462,9fcdebca-762e-4e87-b90a-646e5a431622,3,Standing dead,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,,,,1,,,,1,,,,,,,
463,3d69c6d0-3d10-44ef-934c-68898feacb08,3,Rosa multiflora,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,2,1,,,,,,,,,,,,,,,
464,0c65008a-9ece-4160-8c2e-cc7f7eb7a771,3,Fraxinus pennsylvanica,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,19,,,,,,,,,,,,,,,
465,eda808b9-a725-4359-8ac0-3543f492c394,3,Lonicera maackii,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,1,,,,,,,,,,,,,,,,
466,c48a422c-5e27-4a4c-ad93-226fa1603d89,3,Liriodendron tulipifera,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,,,1,,,,,,,,,,,,
467,712a0bc8-e6c5-4e78-976b-19075e777239,3,Carpinus caroliniana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,3,2,,,,,,,,,,,,,,,
468,4fc24b29-1213-4292-953f-dfe2a43cf911,3,Lonicera morrowii,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,1,,,,,,,,,,,,,,,,
469,e5e7a7c4-b6dd-4dd6-bced-0ad9d12907e2,3,Rubus occidentalis,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,2,,,,,,,,,,,,,,,
470,078656e8-0fc3-4783-8041-6f701a267988,4,Lindera benzoin,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,5,2,1,,,,,,,,,,,,,,
471,71f21a1f-9ed8-41f4-9434-e4720de4f358,4,Fraxinus pennsylvanica,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,7,,,1,,,,,,,,,,,,
472,64d1ab8a-0a58-49a9-9f1d-f1d241c7c547,4,Fraxinus nigra,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,1,,,,,,,,,,,,,,,
473,99374243-8340-477c-959c-48ec1c867154,4,Ulmus americana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,,,,,,1,,,,,,,,,
474,f9de3959-a1a8-4bb1-8be6-cfb5e1f9afa2,4,Rosa multiflora,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,1,,,,,,,,,,,,,,,,
475,73aaee7a-04a3-4bc8-af8e-4726e2c62a05,4,Carpinus caroliniana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,,1,,,,,,,,,,,,,,
476,56e19699-1854-4572-9d15-462130ae5318,4,Aesculus glabra,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,,1,,,,,1,,,,,,,,,,
477,28bc2eff-1819-4d59-9aa5-75782ec60e4b,4,Hamamelis virginiana,9df70640-1aca-4c6c-97aa-1bff51e6a005,8/22/2023 19:40,dmarcum@nps.gov_nps,8/22/2023 19:40,dmarcum@nps.gov_nps,554,1,,,2,,,,,,,,,,,,,
478,b07f98f6-5d3f-46d3-9d69-cdd98f5fd357,1,Salix exigua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,25,29,35,,,,,,,,,,,,,,
479,f34dee8d-fc03-44f4-8a50-155f413d91a1,1,Cornus obliqua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,4,16,6,,,,,,,,,,,,,,
480,bd62c6cf-8bd8-41ed-8ae1-e99069d05820,1,Viburnum dentatum,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,12,13,,,,,,,,,,,,,,,
481,09ae4dc7-3c9d-4d52-9fbb-aaa0ce3eb67f,1,Standing dead,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,7,17,10,,,,,,,,,,,,,,
482,619a2141-b0f1-4433-841a-db91386cb4c1,1,Salix discolor,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,4,,2,,,,,,,,,,,,,,
483,a2a578fd-339b-48ba-825a-a9f2ceb0a39b,1,Viburnum opulus var. opulus,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,5,3,,,,,,,,,,,,,,,
484,a0ebd381-5b04-4d90-97ba-7b8199ca7059,1,Lonicera tatarica,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,4,,,,,,,,,,,,,,,,
485,bb39827a-7d2f-4b00-a8a9-ab78e53e695b,1,Rhamnus frangula,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,,2,2,,,,,,,,,,,,,,
486,24c216fb-9a03-4db4-961b-42b2c72d2288,1,Ligustrum vulgare,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,3,5,2,,,,,,,,,,,,,,
487,81f06b38-2833-4ed9-abc7-4556cba42de0,1,Lindera benzoin,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,1,2,,,,,,,,,,,,,,,
488,5f6bf8cf-7a95-4ff4-a192-c4faf54d9e21,1,Rosa multiflora,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,3,2,1,,,,,,,,,,,,,,
489,adb41261-63bb-4663-acb8-61b38c68072d,1,Malus toringo,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,1,,1,,,,,,,,,,,,,,
490,fe4d560e-2a63-4d26-899c-5730787f1067,1,Vitis riparia,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,,1,,,,,,,,,,,,,,,
491,85213ddb-5487-47d3-bf14-0963e2936a4a,2,Salix exigua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,39,18,22,,,,,,,,,,,,,,
492,3173209e-ce33-4457-8ce9-0ab558f67f2f,2,Salix discolor,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,2,,2,,,,,,,,,,,,,,
493,465a0047-6d71-48b1-a362-015041b60851,2,Standing dead,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,4,5,7,,,,,,,,,,,,,,
494,b353be33-4e2e-4550-8a82-e24c39db5cc9,2,Cornus obliqua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,9,11,1,,,,,,,,,,,,,,
495,b0054c1d-3eb8-44b6-8827-a42917e9bc83,2,Viburnum dentatum,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,6,4,,,,,,,,,,,,,,,
496,9e1c6aa9-6c75-4ab0-b325-fc1b826c72a3,2,Rosa multiflora,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,1,,,,,,,,,,,,,,,,
497,1ba6a445-4cf1-4be3-aa3e-87064a79b314,2,Fraxinus pennsylvanica,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,,,1,,,,,,,,,,,,,,
498,690dd1f1-a6be-4971-a4bb-38d085682ebc,2,Salix caroliniana,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,1,,,,,,,,,,,,,,,,
499,58380790-4796-44dd-bee7-e82012bcca19,2,Rhamnus frangula,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,,1,,,,,,,,,,,,,,,
500,a3e2850a-d308-4db5-8f2e-3e402b0fb446,2,Ribes americanum,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,1,3,,,,,,,,,,,,,,,
501,b533b304-eb9a-43f2-8ab1-f369df088449,3,Salix exigua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,20,35,16,,,,,,,,,,,,,,
502,d4bdf409-d120-45f3-8ff1-10c0af1ead1d,3,Cornus obliqua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,10,20,,,,,,,,,,,,,,,
503,ae9e84e0-1888-4047-ba65-42be78a6cf02,3,Salix discolor,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,,,4,,,,,,,,,,,,,,
504,33eb39f0-7e7e-4b99-86c6-6d905f378d3d,3,Rosa multiflora,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,1,2,1,,,,,,,,,,,,,,
505,444cbf65-28ae-4762-9a6c-a39ff6e1328b,3,Standing dead,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,11,9,8,,,,,,,,,,,,,,
506,d29b2e7f-9dda-419b-85ad-03d64cb6023b,3,Ligustrum vulgare,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,4,1,2,,,,,,,,,,,,,,
507,65fd6b3b-72a3-4643-87c5-67eca6966050,3,Viburnum dentatum,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,2,3,,,,,,,,,,,,,,,
508,f41c70bd-43f2-433f-acab-91fa72ef522d,3,Lonicera maackii,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,1,,,,,,,,,,,,,,,,
509,c2f0039d-5c69-4cef-9269-9be442e22c58,3,Salix nigra,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,,,,,,,,1,1,,,1,46.5,,,,
510,03e40479-1ca4-40b9-a7b6-0ad9dfc0ddbe,3,Lonicera morrowii,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,2,,1,,,,,,,,,,,,,,
511,31336ebf-fb5e-457a-9afc-258527efa8ae,3,Toxicodendron radicans,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,,1,,,,,,,,,,,,,,,
512,f2a5ee07-488f-4574-95eb-ab2ed87d8e8b,4,Salix exigua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,25,22,45,3,,,,,,,,,,,,,
513,c9d006ff-3a3b-4f3b-a647-bcf657c5a089,4,Cornus obliqua,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,10,44,5,,,,,,,,,,,,,,
514,4ddc2d1d-fcf4-45a3-b498-20b57495ac85,4,Standing dead,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,17,11,20,1,,,,,,,,,,,,,
515,8c6bc28e-1bff-4c38-b8c3-07566054748b,4,Viburnum dentatum,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,8,11,1,,,,,,,,,,,,,,
516,0ad39c44-1dfa-442d-896c-060e9c4f994f,4,Rosa multiflora,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,3,4,1,,,,,,,,,,,,,,
517,8cc6d19c-811c-490c-ad91-a40c9a5f5a41,4,Lonicera morrowii,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,2,1,,,,,,,,,,,,,,,
518,8e722ae9-b924-4710-af0a-26f643118658,4,Ligustrum vulgare,2b792f66-c2ad-4b1f-914a-42994207b3d3,8/25/2023 14:28,dmarcum@nps.gov_nps,8/25/2023 14:28,dmarcum@nps.gov_nps,365BM2,4,4,2,,,,,,,,,,,,,,
