ObjectID,GlobalID,WoodyModule,SpeciesCode,DiameterClassRange,Count,ParentGlobalID,CreationDate,Creator,EditDate,Editor,WoodySiteName,ShrubClump,D0to1,D1to2_5,D2_5to5,D5to10,D10to15,D15to20,D20to25,D25to30,D30to35,D35to40,Dgt40,Dgt40_1,Dgt40_2,Dgt40_3,Dgt40_4,Dgt40_5
115,94ad9f1c-c316-4c80-9e9c-635520cad128,10,POPDEL,,,2e823f0a-2b6b-4537-9055-8417783c156d,7/7/2023 18:48,dmarcum@nps.gov_nps,7/7/2023 18:48,dmarcum@nps.gov_nps,970,,,,,,,,,,,,1,49.8,,,,
116,a091ba7d-e82c-46aa-8eee-18500d5d2669,1,ACEFRE,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,1,1,,,,,,,,,,,
117,16f9c8ce-4a88-44e8-9f5d-c87bc2805be2,1,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,5,1,1,1,,,,,,,,,
118,b424cadb-ea2d-438c-9155-00f40ed05b01,1,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,1,1,2,,,,,,
119,7c68ffdd-89ce-44fc-9ee3-079b0e87b6c0,2,ACEFRE,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,2,,,,,,,,,,,
120,cc33f154-aa83-4ad5-88aa-bdb524e1f9d9,2,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,1,,1,1,,,,,,
121,b3305d7b-e95e-4c88-a574-d16259cdee8b,2,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,1,2,,1,,,,,,,,,,
122,7b0ed98d-f898-4e1b-9b18-d68dd4c3ed25,2,STNDEAD,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,2,1,,,,,,,,,,,
123,4aec541c-a0c3-43b5-ad66-adaef596f1ca,3,SLXALB,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,,,,1,78.4,,,,
124,90799ba3-fd00-4d06-84a8-46eb251aa57a,3,ACEFRE,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,1,4,,,,,,,,,,,,
125,0af84122-d381-44eb-9ccb-b34218a48a35,3,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,,1,1,,,,,,
126,b55f766c-a9be-400d-bfdf-00dafaddd484,3,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,2,2,4,2,,,,,,,,,,
127,406fae72-78c0-4e20-a567-bccaf585303c,4,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,,,1,,,,,,
128,3ed8b1eb-3456-48a1-a73b-3f87f1f644cb,4,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,1,1,2,2,,,,,,,,,,
129,5d74de37-72c3-4c0b-9cc9-7e5c0b983a4f,4,STNDEAD,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,2,,,,,,,,,,,,,
130,c7492dd7-65f7-4b2d-a30b-562beaeeb2d2,5,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,1,,,,2,52.3,50.9,,,
131,8719b62a-e2b9-494b-8bdc-3f96afa084c3,6,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,1,1,4,1,1,,,,,,,
132,1c15bba5-7afd-470d-8b9e-46e03ec8a3be,6,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,,,,1,81.7,,,,
133,0d79db29-ec93-4617-a17f-64eb1e26bd6c,6,ROSMUL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,3,1,,,,,,,,,,,,,,,
134,2b1d4509-8aa9-4ac5-8d0d-fae0f44e5632,7,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,1,1,,1,57.8,,,,
135,a5511616-bdd0-4412-99db-340888c6794d,7,STNDEAD,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,1,1,,,,,,,,
136,4e73a420-811a-40e7-83fe-9d1622229000,7,LIGVUL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,1,,,,,,,,,,,,,,,
137,732816f5-83f7-4400-b1af-4e99f5f03a46,7,FRAPEN,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,1,,,,,,,,,,,,,,,
138,b798b9f8-99bb-4240-921e-bf387ae48f7d,7,ULMAME,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,1,,,,,,,,,,,,,,,
139,d50d5dd8-8b1e-4af0-b15d-2b7b43fdf41c,8,ACEFRE,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,1,4,,,,,,,,,,,,
140,b4fc169b-87d1-4098-95a1-c737df17b7c1,8,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,2,3,,,,,,,,,,,,
141,5841af2e-6d8e-470f-9064-983ce0f6fa32,8,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,,,,1,,,,,
142,90826e63-28b1-4bb6-b21b-af0f9fad2317,9,ACEFRE,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,5,2,,,,,,,,,,,
143,fee762d3-c15f-44c5-aa95-5fb528330dd6,9,ACESAC,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,2,4,,1,1,,,,,,,,,
144,5089a5ee-d7b4-45c9-b536-562cfc6885ef,9,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,,1,,,,,,,
145,ca694e80-ae24-4c8e-8d05-85c05cbb114e,9,STNDEAD,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,4,,,,,,,,,,,,
146,81d53e63-4bef-4cb2-8b16-f6dcb7e79e9b,10,ACEFRE,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,2,2,1,1,,,,,,,,,
147,0329101c-3d0b-433a-9e1a-6dd20a39ec98,10,POPDEL,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,,,,,2,,1,,,,,,
148,4396399d-0cae-48fd-96ee-c1c32e1db894,10,STNDEAD,,,127ffef5-515d-4bfb-8abf-cb8baf6a9060,7/10/2023 21:15,dmarcum@nps.gov_nps,7/10/2023 21:15,dmarcum@nps.gov_nps,970PV,,,,,1,,,,,,,,,,,,
149,6068a814-fdb1-46a9-bc57-07ae3217c5ab,1,FRAPEN,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,,1,,,,,,,,,,,,,,
150,bea1b783-500e-4b94-ad52-8443fe6a13f6,1,COROBL,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,3,20,5,,,,,,,,,,,,,,
151,8fe7f999-55c7-4d30-9388-6c25e0895a22,1,ROSMUL,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,4,1,,,,,,,,,,,,,,,
152,7e4943f4-abea-4df7-ab52-136ffa7cc91e,1,VIBREC,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,5,3,,,,,,,,,,,,,,
153,c595646a-bd5d-46e6-a39a-3af2395a36e6,1,VIBDEN,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,1,8,,,,,,,,,,,,,,
154,11495835-e762-42ed-84c3-738413f69bcd,1,MALBAC,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,2,4,,,,,,,,,,,,,,
155,60fa25ff-9379-4fbb-9510-0255c2facf8e,1,LINBEN,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,1,,,,,,,,,,,,,,,,
156,4b74ca30-06a2-4744-b2bb-35751e6931bf,1,STNDEAD,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,1,,3,2,,,,,,,,,,,,,
157,3ad9014b-f530-4777-8fd6-720cd4b6f1e7,2,SLXDIS,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,3,,16,3,,,,,,,,,,,,,
158,0a1ec801-78f4-4e45-8db7-9f38bb3cdd8b,2,STNDEAD,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,1,1,2,,,,,,,,,,,,,,
159,f5bd06cf-cd3d-4414-93ae-34af690415c6,2,VIBREC,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,5,9,,,,,,,,,,,,,,,
160,aac59cd3-ef09-451b-81b8-d98b4fab9e5d,2,COROBL,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,9,2,,,,,,,,,,,,,,
161,f9e92351-a992-4e4a-8aba-c5d673a63dc1,2,VIBDEN,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,3,2,1,,,,,,,,,,,,,,
162,f5a351f4-aa81-4a5b-84c4-7227f74b1348,2,MALBAC,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,2,1,,,,,,,,,,,,,,
163,7ef604fc-5c34-412c-a8f0-2fdcfe9ad64a,3,COROBL,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,1,30,1,,,,,,,,,,,,,,
164,52f54f01-8d75-4925-b71e-5e5d16a0b833,3,VITRIP,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,2,,,,,,,,,,,,,,,
165,845af8a2-5d70-4500-abeb-8a356d82786c,4,COROBL,,,e8ba1f07-7f1a-4175-abec-ee43d636f857,7/11/2023 18:10,dmarcum@nps.gov_nps,7/11/2023 18:10,dmarcum@nps.gov_nps,242VK1,,3,,,,,,,,,,,,,,,
166,0121ba50-e14a-42c5-af28-28e51416865e,6,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,8,12,5,5,,,,,,,,,,,,
167,d27f442e-ab3c-4936-ba22-ac7d0b31e8df,6,CRAPUN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,1,2,,,,,,,,,,,,
168,b382c6a8-c29b-45c3-992d-8e7539e69679,6,PARQUI,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
169,86d4d0b5-4d00-4594-9c98-7bd2821c7d54,6,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,2,2,,,,,,,,,,,,,,
170,16802551-6b6b-438d-bf86-f47ccbf1b301,6,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,3,,,1,,,,,1,,,,,,
171,a6c4de48-047e-4582-ba79-ffa54cb69a05,6,SLXALB,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,2,,,,,,,,,,,,,,,
172,e8d5cd11-eda9-4cd5-b758-ffe72f2cdaaa,6,CELORB,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,3,,,,,,,,,,,,,,,
173,5c729397-7739-460f-ab16-91f9d5da9d7b,6,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,5,,,,,,,,,,,,,,,,
174,c0e6607c-6827-4caf-8fce-4967c91ca365,6,LONMAA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,,,,,,,,,,,,,,,,
175,dd2de80f-863b-4f8b-be3f-fe46c977a70a,6,AESGLA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
176,7153d4e9-8e55-4b62-9851-a7b8e51946be,1,SLXNIG,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,9,7,7,1,1,,,,,,,,,,,
177,efbefe87-e66a-4776-9756-a5d31b026671,1,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,12,5,1,,,,,,,,,,,,,
178,230e07c2-456c-49f2-a2c7-59a3bbdbabe4,1,FRAPEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,,,,,,,,,,,,,,
179,e7431b8b-165e-410d-9965-f3e3e5d635f4,1,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,18,15,4,,,,,,,,,,,,,
180,4d12991f-7ae8-4473-b003-cbdc0bc6f939,1,POPDEL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,68,130,8,,,,,,,,,,,,,
181,053125e7-080d-47f3-a3cb-2f5f445e4df3,1,SLXHUM,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,6,,,,,,,,,,,,,,,
182,8e9ff3bd-ad19-4a1c-9f1c-5ac0c1a84453,1,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,,,,,,,,,,,,,,,,
183,eb5ff2c0-f9b7-48a5-825e-3401e24948f8,1,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,1,1,,,,,,,,,,,,,,
184,f9093515-a552-4039-b177-0064d5c72245,1,PARQUI,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
185,a604c052-18e7-4d25-b411-881bc1d9a90f,1,SLXEXI,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,12,41,18,,,,,,,,,,,,,,
186,3d79efac-5690-45ca-959d-da82f2da0862,1,JUGCIN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
187,6c2c98db-2f73-434b-b4a6-6df88f34c626,1,ULMAME,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
188,2007e1c3-4322-4550-bdf3-67e58b21a55b,2,SLXNIG,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,2,1,1,,,,,,,,,,,
189,c715a478-95e0-41bb-93f4-5b4639ea1242,2,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,10,7,2,,,,,,,,,,,,,,
190,1c6255ba-f7b6-4cb5-8969-2519fdb0f067,2,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,13,3,,,1,1,3,1,,,,,,,,
191,847ee243-84b7-45b3-9d35-44eafa4ca118,2,FRAPEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,,,,,,,,,,,,,,
192,5ddb84e0-c8cc-4023-982b-6471dbb9a88b,2,TOXRAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,3,,,,,,,,,,,,,,,
193,cce5a675-7e48-42b0-a746-b95fc59ce075,2,CATSPE,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,,,1,,,,,,,,,,,
194,d0c25fb7-47eb-40df-aeaa-009c8d920f47,2,SLXHUM,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
195,fd236bf4-70c5-4a4e-adf0-40face9d0338,2,ULMAME,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,,,,,,,,1,,,,,,
196,b0c60b9c-b3db-4519-af12-4bfb8f34f439,2,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,8,4,1,5,,,,,,,,,,,,
197,762fd027-09bd-488d-8a4b-838b01b22859,2,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
198,fc85d7e6-9a84-4839-bfa2-5b3181ea0d89,2,POPDEL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,110,84,1,,,,,,,,,,,,,
199,6436b2b9-7099-4a5c-aa53-0c8a79186448,3,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,3,1,,,,,,,,,,,,,,
200,528cada3-a247-4298-a28d-df47223302b1,3,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,25,7,4,,,,,,,,,,,,,,
201,66b08ee5-9daf-4666-a408-9ca597913f22,3,FRAPEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,1,,,,,,,,,,,,,,
202,e5aea440-2e8b-4437-a74d-731bff93185e,3,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,12,10,1,3,,,,,,,,,,,,
203,23089658-2743-464f-b8db-1a7d83f36ae2,3,LONMAA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
204,72dc9786-9b9d-46a7-ae15-e78de2fd8eb2,3,SLXNIG,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,,,1,,,,,,,,,,,
205,74b96115-e85e-47cd-9eed-96478cdc594e,3,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,1,1,,,1,1,,,1,1,67,,,,
206,7bcfc43c-0272-4b31-bdb3-5dbc11eb9fe7,3,SLXDIS,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,,,,,,,,,,,,,,,
207,a63de84c-a9d4-42c9-b737-c1907e4e0be0,3,ULMAME,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,,,1,,,,,,,,,,,
208,062bd39b-50b3-4c59-980d-a097cdbe0aaf,3,CORRAC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,1,,,,,,,,,,,,,,
209,0159634b-9e91-4334-a51b-9a1c80f58ff9,3,TOXRAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,3,,,,,,,,,,,,,,,
210,a63b8295-7521-4c66-aa74-d2b02e662417,3,PARQUI,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
