EventID,FeatureID,LocationID,Species,Module,CoverClass,CoverClassAll,EditDate,Outfile
CUVAWetlnd20230627,969,CUVAWetlnd141,Carex cristatella,1,4,4,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Carex cristatella,2,4,4,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Carex cristatella,3,4,4,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Carex cristatella,4,5,5,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Carex cristatella,2,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Carex cristatella,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Carex cristatella,8,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Carex cristatella,9,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Carex festucacea,3,3,3,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Carex festucacea,4,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Carex granularis,4,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Carex intumescens,2,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Carex intumescens,3,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Carex intumescens,3,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Carex intumescens,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Carex intumescens,9,3,3,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Carex intumescens,9,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Carex lurida,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Carex lurida,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Carex lurida,2,4,4,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Carex stipata,1,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Carex tribuloides,2,4,4,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,NA,NA,Carex tribuloides,3,3,3,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Carex tribuloides,8,4,4,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Carex tribuloides,9,4,4,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Carex vulpinoidea,1,6,6,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Carex vulpinoidea,2,4,4,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Carex vulpinoidea,3,6,6,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Carex vulpinoidea,4,7,7,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Carex vulpinoidea,3,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Carex vulpinoidea,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Carex vulpinoidea,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Carex vulpinoidea,8,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Carex vulpinoidea,9,6,6,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Dactylis glomerata,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Daucus carota,2,1,1,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Desmodium paniculatum,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Diarrhena americana,2,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Diarrhena americana,3,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Dioscorea villosa,1,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Dioscorea villosa,2,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Dipsacus fullonum,2,1,1,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Duchesnea indica,2,5,5,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Duchesnea indica,3,5,5,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Duchesnea indica,8,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Elaeagnus umbellata,9,6,6,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Elymus sp.,3,1,1,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Elymus sp.,4,1,1,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Elymus sp.,2,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Elymus sp.,2,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Elymus riparius,3,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Elymus riparius,9,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Elymus riparius,8,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Elymus riparius,3,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Elymus riparius,8,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Elymus riparius,9,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Elymus virginicus,2,5,5,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Elymus virginicus,3,6,6,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Elymus virginicus,8,7,7,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Elymus virginicus,9,6,6,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Elymus virginicus,8,3,3,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Elymus virginicus,1,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Elymus virginicus,2,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Epilobium coloratum,3,1,1,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Epilobium coloratum,4,1,1,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Epilobium coloratum,9,-9999,1,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Epilobium coloratum,3,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Epilobium coloratum,4,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Epilobium coloratum,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Epilobium coloratum,1,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Epilobium coloratum,2,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Epilobium parviflorum,2,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Epilobium parviflorum,2,1,1,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Epilobium parviflorum,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Epilobium parviflorum,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Epilobium parviflorum,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Epilobium parviflorum,8,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Epilobium parviflorum,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Epilobium parviflorum,1,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Epilobium parviflorum,2,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Epilobium parviflorum,3,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Equisetum arvense,2,3,3,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Equisetum arvense,8,2,2,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Equisetum arvense,3,2,2,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Equisetum arvense,9,4,4,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Equisetum arvense,3,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Equisetum arvense,9,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Equisetum arvense,2,9,9,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,1079RS2,CUVAWetlnd151,Equisetum arvense,3,9,9,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Equisetum arvense,8,7,7,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Equisetum arvense,9,7,7,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Equisetum arvense,1,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Equisetum arvense,1,1,1,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Equisetum arvense,2,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Erechtites hieracifolia,2,1,1,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Erechtites hieracifolia,3,1,1,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Erigeron philadelphicus,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Erigeron pulchellus,3,1,1,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Erigeron pulchellus,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium maculatum,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium maculatum,8,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium maculatum,9,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Eupatorium maculatum,1,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Eupatorium maculatum,2,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Eupatorium maculatum,3,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Eupatorium perfoliatum,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium perfoliatum,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium perfoliatum,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Eupatorium perfoliatum,1,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Eupatorium perfoliatum,1,4,4,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Eupatorium perfoliatum,2,4,4,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Eupatorium perfoliatum,3,3,3,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Eupatorium rugosum,2,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium rugosum,3,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium rugosum,8,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Eupatorium rugosum,9,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Euthamia graminifolia,3,3,3,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Euthamia graminifolia,4,3,3,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Festuca arundinacea,2,6,6,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Fraxinus pennsylvanica,1,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Fraxinus pennsylvanica,2,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Fraxinus pennsylvanica,3,1,1,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Fraxinus pennsylvanica,4,3,3,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Fraxinus pennsylvanica,2,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Fraxinus pennsylvanica,3,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Fraxinus pennsylvanica,9,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Fraxinus pennsylvanica,2,4,4,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Fraxinus pennsylvanica,3,4,4,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Fraxinus pennsylvanica,8,4,4,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Fraxinus pennsylvanica,9,4,4,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Fraxinus pennsylvanica,2,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Fraxinus pennsylvanica,9,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Fraxinus pennsylvanica,1,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Fraxinus pennsylvanica,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Fraxinus pennsylvanica,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Galium aparine,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Galium asprellum,1,6,6,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Galium asprellum,2,7,7,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Galium asprellum,3,7,7,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Galium asprellum,4,8,8,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Galium asprellum,1,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Galium asprellum,1,4,4,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Galium asprellum,2,4,4,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Galium asprellum,3,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Galium triflorum,2,5,5,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Galium triflorum,3,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Galium triflorum,8,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Galium triflorum,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Galium triflorum,3,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Geranium maculatum,3,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Geum canadense,2,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Geum canadense,8,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Geum canadense,2,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Geum canadense,3,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Geum canadense,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Geum canadense,9,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Geum canadense,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Geum canadense,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Geum canadense,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Geum canadense,8,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Geum canadense,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Geum canadense,2,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Geum laciniatum,2,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Geum laciniatum,3,3,3,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Geum laciniatum,4,3,3,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Geum laciniatum,1,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Geum sp.,2,1,1,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Glechoma hederacea,2,1,1,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Glechoma hederacea,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Glechoma hederacea,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Glechoma hederacea,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Gleditsia triacanthos,4,1,1,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Glyceria striata,2,6,6,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Glyceria striata,3,4,4,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Glyceria striata,8,6,6,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Glyceria striata,9,4,4,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Glyceria striata,9,5,5,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Glyceria striata,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Glyceria striata,8,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Glyceria striata,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Glyceria striata,1,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Hackelia virginiana,1,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Hesperis matronlis,2,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,968PV968,CUVAWetlnd140,Impatiens sp.,3,1,1,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Impatiens sp.,2,5,5,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Impatiens sp.,3,5,5,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Impatiens sp.,8,4,4,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Impatiens sp.,9,5,5,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Impatiens sp.,9,3,3,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Impatiens sp.,2,3,3,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Impatiens capensis,9,1,1,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Impatiens capensis,8,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Impatiens capensis,3,4,4,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Impatiens capensis,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Impatiens capensis,1,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Impatiens capensis,2,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Impatiens capensis,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
